"PE(44:3)",5.02e+08,7.17e+08,4.82e+08,5.31e+08,98800000,4.59e+08,3.92e+08,6.7e+08,4.96e+08,5.85e+08,"PE(44:3e)","PE"
"PE(44:5)",24600000,33400000,27900000,27600000,21100000,2.6e+07,15900000,25300000,23100000,22400000,"PE(24:1_20:4)","PE"
"PE(46:0)",5.22e+08,4.75e+08,3.5e+08,4.52e+08,4.69e+08,6.15e+08,6.61e+08,5.81e+08,5.92e+08,5.12e+08,"PE(46:0)","PE"
"PG(32:2)",2570254.863,4336895.34,2488852.644,1678086.015,3697884.123,1385796.313,2630317.999,3520158.728,3361254.485,4607836.234,"PG(14:0_18:2)","PG"
"PG(38:1)",14800000,5845356.874,24700000,14600000,8109509.632,13400000,1.5e+07,13600000,10100000,14400000,"PG(18:0_20:1)","PG"
"PG(38:3)",1.63e+08,1.78e+08,1.57e+08,1.69e+08,1.73e+08,37700000,84100000,1.09e+08,1.62e+08,1.37e+08,"PG(20:1_18:2)","PG"
"PG(40:10)",1598845.723,5156584.493,4061204.743,2403073.421,2123844.985,4735799.211,5017102.349,3120025.809,4363106.061,6761085.769,"PG(20:5_20:5)","PG"
"PG(40:5)",60400000,59200000,56100000,70300000,64700000,1.25e+08,88900000,82500000,85900000,72900000,"PG(18:1_22:4)","PG"
"PG(40:9)",1.11e+08,1.75e+08,4.22e+08,2.45e+08,1.21e+08,4.48e+08,6.02e+08,3.58e+08,2.85e+08,2.92e+08,"PG(20:5_20:4)","PG"
"PG(42:5)",6385412.352,6755078.793,5244349.116,5899695.924,5769493.209,5026038.89,5992632.291,6991000.856,1688945.423,5108516.57,"PG(42:5e)","PG"
"PG(42:7)",4119188.424,3763861.875,6292284.773,7147874.526,1223032.698,7292409.08,2987655.478,5094907.126,8678174.22,2404563.75,"PG(20:1_22:6)","PG"
"PI(32:1)",1.26e+08,89800000,1.11e+08,1.39e+08,1.24e+08,2.38e+08,2.15e+08,1.04e+08,1.48e+08,1.01e+08,"PI(16:0_16:1)","PI"
"PI(32:2)",11600000,14900000,16200000,11100000,10900000,8849946.077,8885128.306,9033727.947,10900000,9511100.39,"PI(32:2)","PI"
"PI(34:3)",15600000,11100000,12200000,19600000,12400000,23400000,15100000,10900000,13400000,14600000,"PI(16:1_18:2)","PI"
"PI(36:3)",1.2e+08,72300000,85300000,1.2e+08,73400000,1.04e+08,8.7e+07,58800000,54100000,65500000,"PI(16:0_20:3)","PI"
"PI(36:5)",1.15e+08,93500000,95400000,1.3e+08,1.07e+08,59700000,1.07e+08,67200000,89800000,1.08e+08,"PI(16:0_20:5)","PI"
"PI(36:6)",4788094.599,5053419.326,5265599.205,6040431.743,3169312.498,1196717.496,2246223.931,4285422.976,503910.0315,6398760.046,"PI(16:1_20:5)","PI"
"PI(40:1)",3137533.67,2302172.029,4998854.959,3827521.966,5802830.307,7440638.532,2187560.057,4228634.087,6149280.023,7235424.824,"PI(16:0_24:1)","PI"
"PI(40:10)",2838304.662,2047665.176,1340663.459,2650530.185,1031524.348,2853743.209,1634631.062,3243969.908,3352266.175,2193565.005,"PI(20:5_20:5)","PI"
"PI(40:4)",17100000,14600000,12400000,19600000,15400000,14800000,13100000,7183896.346,7028958.061,5648453.462,"PI(18:0_22:4)","PI"
"PI(40:7)",19200000,13300000,11900000,1.9e+07,15900000,16500000,22600000,9982510.051,13700000,13300000,"PI(18:1_22:6)","PI"
"PI(40:8)",1937442.613,2482342.283,1477792.416,3105400.612,3046649.282,5154749.448,4718800.298,3305263.734,3942436.757,5490604.104,"PI(20:4_20:4)","PI"
"PI(44:5)",1790988.262,3282229.734,2381391.815,4136743.468,1449500.413,3619972.333,2493569.967,1018107.16,1637737.498,954677.535,"PI(24:1_20:4)","PI"
"PI(50:0)",2770925.916,8425865.782,8039505.252,8543702.438,7230797.245,5723635.187,3076559.143,11300000,6886918.146,10900000,"PI(50:0)","PI"
"PS(24:1)",94500000,81400000,99500000,89900000,62600000,1.76e+08,1.73e+08,1.69e+08,1.61e+08,1.12e+08,"PS(24:1e)","PS"
"PS(32:5)",1598068.912,1810094.138,764067.434,1266170.564,1882173.056,430321.478,1951968.057,523866.915,2226204.942,2794099.847,"PS(32:5e)","PS"
"PS(34:4)",10700000,12700000,22600000,10900000,27700000,19900000,14700000,14200000,14300000,14800000,"PS(34:4)","PS"
"PS(36:2)",2562597.749,1775869.031,1663891.015,2097658.109,1861745.107,604901.669,415062.25,1682744.261,2302141.141,2310408.664,"PS(18:0_18:2)","PS"
"PS(38:3)",58700000,65100000,8.1e+07,6.9e+07,63400000,51200000,47400000,5.6e+07,60200000,60700000,"PS(18:1_20:2)","PS"
"PS(40:2)",1.25e+08,1.94e+08,1.51e+08,1.62e+08,1.7e+08,1.4e+08,1.32e+08,1.09e+08,1.1e+08,1.07e+08,"PS(20:1_20:1)","PS"
"PS(40:4)",8404897.618,9407467.07,9749026.861,8256160.953,9878781.134,7145141.097,4715480.496,10500000,8808462.735,9533166.234,"PS(20:2_20:2)","PS"
"PS(42:11)",8898092.828,7620352.996,7582206,10300000,6813928.876,2045605.518,3566493.996,9331801.887,7335500.544,5404903.914,"PS(20:5_22:6)","PS"
"PS(42:7)",55400000,32500000,3.9e+07,56600000,34400000,41700000,44500000,2.6e+07,22200000,28600000,"PS(42:7)","PS"
"PS(42:8)",9.4e+07,71500000,77500000,87500000,86500000,59600000,58200000,75200000,75200000,84100000,"PS(20:2_22:6)","PS"
"PS(44:7)",2.89e+08,4.28e+08,2.95e+08,2.35e+08,2.53e+08,3.22e+08,3.15e+08,2.79e+08,5.09e+08,4.97e+08,"PS(44:7)","PS"
"PS(44:8)",13200000,7453836.996,5366788.848,9886539.238,6685381.561,6212805.862,5011299.25,7073254.037,5402891.715,5842373.403,"PS(22:2_22:6)","PS"
"SM(32:0)",1071136.732,2219999.791,2296243.736,1185478.032,3194059.461,1360403.39,1597541.245,2530006.084,2376009.241,2237201.839,"SM(d32:0)","SM"
"SM(34:4)",2e+07,19700000,21700000,8955794.657,22100000,33400000,37400000,44900000,38900000,30900000,"SM(d34:4)","SM"
"SM(36:0)",1.59e+08,2.41e+08,1.91e+08,2.01e+08,3.59e+08,3.16e+08,2.51e+08,2.71e+08,3.76e+08,3.37e+08,"SM(d36:0)","SM"
"SM(36:3)",1.11e+08,1.45e+08,1.32e+08,1.1e+08,1.16e+08,1.76e+08,1.85e+08,1.84e+08,1.92e+08,1.85e+08,"SM(d36:3)","SM"
"SM(36:4)",1.49e+08,1.52e+08,1.48e+08,1.6e+08,1.59e+08,1.72e+08,1.78e+08,1.81e+08,1.79e+08,1.73e+08,"SM(d36:4)","SM"
"SM(36:5)",72700000,96100000,1.05e+08,73300000,78400000,1.99e+08,1.67e+08,1.58e+08,1.63e+08,1.55e+08,"SM(d36:5)","SM"
"SM(40:7)",79900000,99200000,1.37e+08,83800000,1.4e+08,1.14e+08,1.7e+08,1.2e+08,61400000,36100000,"SM(d40:7)","SM"
"SM(44:1)",368342.277,960696.812,69271.7648,811413.036,830330.085,639872.399,69271.7648,556708.886,384403.127,612584,"SM(d44:1)","SM"
"SM(44:6)",6.76e+08,8.83e+08,7.01e+08,5.9e+08,7.49e+08,1.17e+09,1.08e+09,1.03e+09,1.14e+09,1.07e+09,"SM(d44:6)","SM"
"SM(30:1)",671916.326,529847.764,385342.114,228492.549,268236.393,282985.444,321927.093,45698.5098,242487.101,45698.5098,"SM(t30:1)","SM"
"SM(38:3)",3.76e+08,4.31e+08,4.92e+08,3.58e+08,5.57e+08,7.33e+08,8.79e+08,5.91e+08,5.99e+08,6.04e+08,"SM(t38:3)","SM"
"SM(42:6)",2.61e+08,3.27e+08,3.78e+08,2.59e+08,3.35e+08,5.07e+08,4.75e+08,3.75e+08,3.56e+08,3.19e+08,"SM(t42:6)","SM"
"SPH(16:1)",1.22e+08,92100000,84800000,66400000,71800000,99900000,81500000,64600000,65900000,5.6e+07,"SPH(d16:1)","SPH"
"SPH(18:0)",50200000,48500000,33800000,65200000,67900000,5.4e+07,50100000,1.19e+08,4.3e+07,91200000,"SPH(d18:0)","SPH"
"SPH(18:1)",7e+07,87900000,1.14e+08,73200000,85100000,1.1e+08,1.19e+08,1.71e+08,1.39e+08,1.65e+08,"SPH(d18:1)","SPH"
"SPH(22:1)",55700000,63100000,1.21e+08,60900000,54500000,88900000,91300000,99300000,71600000,64100000,"SPH(d22:1)","SPH"
"SPH(16:0)",2.38e+08,4.55e+08,2.94e+08,2.81e+08,5.49e+08,3.97e+08,5.51e+08,1.67e+08,5.46e+08,1.98e+08,"SPH(t16:0)","SPH"
"SPH(20:0)",43500000,43900000,65400000,39600000,37400000,42300000,32200000,45800000,42600000,45100000,"SPH(t20:0)","SPH"
"TG(24:0)",26900000,29600000,36300000,34600000,29200000,1708027.591,8540137.957,9836026.492,21800000,16500000,"TG(6:0_6:0_12:0)","TG"
"TG(24:5)",1.46e+09,1.52e+09,1.98e+09,1.54e+09,1.87e+09,2e+09,1.94e+09,2.31e+09,2.44e+09,1.83e+09,"TG(24:5)","TG"
"TG(28:0)",4.5e+07,72100000,47600000,78800000,68700000,44200000,65100000,71600000,57700000,64900000,"TG(16:0_6:0_6:0)","TG"
"TG(30:4)",12400000,12400000,12300000,1.3e+07,14100000,1.3e+07,13300000,13600000,11600000,1.2e+07,"TG(30:4)","TG"
"TG(32:0)",70300000,1.05e+08,23400000,88300000,1.19e+08,67500000,35200000,2.2e+07,67800000,78100000,"TG(16:0_6:0_10:0)","TG"
"TG(32:1)",4.71e+08,7.03e+08,8.58e+08,7.79e+08,5.33e+08,1.01e+08,53500000,68800000,1.05e+08,1.39e+08,"TG(16:0e_6:0_10:1)","TG"
"TG(32:5)",1.96e+08,1.43e+08,1.37e+08,1.74e+08,1.54e+08,1.37e+08,1.42e+08,1.5e+08,1.47e+08,1.8e+08,"TG(32:5e)","TG"
"TG(36:6)",1.84e+08,1.8e+08,1.54e+08,1.86e+08,1.98e+08,5.6e+07,56100000,1e+08,90600000,1.47e+08,"TG(16:0e_10:2_10:4)","TG"
"TG(38:6)",1.07e+08,1.65e+08,1.53e+08,1.01e+08,1.24e+08,61900000,38800000,49400000,56100000,94500000,"TG(12:1e_6:0_20:5)","TG"
"TG(38:8)",15500000,24100000,10400000,14200000,28200000,35100000,1e+07,28500000,37400000,30500000,"TG(18:1e_10:3_10:4)","TG"
"TG(40:0)",7.4e+07,1.27e+08,70300000,1.05e+08,1.23e+08,1.71e+08,2.31e+08,1.94e+08,2.4e+08,2.37e+08,"TG(16:0_8:0_16:0)","TG"
"TG(40:1)",42900000,59100000,6.7e+07,89300000,1.04e+08,2.1e+07,25600000,19900000,33300000,89400000,"TG(16:0_6:0_18:1)","TG"
"TG(40:11)",6.51e+08,1.18e+09,1.08e+09,1.11e+09,1.13e+09,1.23e+09,1.28e+09,1.02e+09,9.88e+08,1.03e+09,"TG(20:3e_10:4_10:4)","TG"
"TG(40:3)",70600000,32500000,1.03e+08,1.26e+08,46400000,33200000,57400000,19500000,6.8e+07,22300000,"TG(4:0_18:1_18:2)","TG"
"TG(40:7)",9.93e+08,1.58e+09,1.27e+09,1.34e+09,1.19e+09,6.45e+08,4.07e+08,4.5e+08,6.7e+08,1.01e+09,"TG(12:1e_6:0_22:6)","TG"
"TG(42:5)",28800000,52500000,62700000,83200000,51400000,19500000,15200000,11800000,1.6e+07,20900000,"TG(14:0e_10:4_18:1)","TG"
"TG(42:9)",3e+07,2.3e+07,7054508.246,26400000,20300000,25100000,33800000,27600000,37500000,21200000,"TG(16:2e_12:3_14:4)","TG"
"TG(44:0)",2040000,10800000,19400000,10200000,27200000,13100000,12200000,18800000,33300000,14700000,"TG(16:0_12:0_16:0)","TG"
"TG(44:6)",26200000,22300000,24500000,53200000,74500000,6921993.211,18700000,19400000,33900000,1.03e+08,"TG(16:1_10:3_18:2)","TG"
"TG(46:2)",7.1e+07,50500000,62200000,71600000,44100000,86300000,90500000,79900000,66300000,37800000,"TG(16:0_12:0_18:2)","TG"
"TG(48:3)",6.12e+09,7.71e+09,6.54e+09,7.77e+09,7.85e+09,3.5e+09,3.36e+09,3.57e+09,4.76e+09,6.11e+09,"TG(16:0_14:0_18:3)","TG"
"TG(48:6)",1.59e+09,1.53e+09,1.36e+09,1.57e+09,1.7e+09,2.76e+09,3.49e+09,3.3e+09,3.1e+09,2.17e+09,"TG(48:6)","TG"
"TG(48:7)",4.43e+08,5.49e+08,4.25e+08,4.37e+08,3.91e+08,2.85e+08,1.52e+08,3.15e+08,3.76e+08,3.77e+08,"TG(18:2_12:3_18:2)","TG"
"TG(48:9)",21700000,42800000,36200000,1.9e+07,4.3e+07,45500000,28300000,27300000,26100000,55800000,"TG(16:0_10:3_22:6)","TG"
"TG(52:0)",3.65e+08,2.07e+08,1.65e+08,2.62e+08,2.76e+08,4.93e+08,3.5e+08,5.68e+08,7.62e+08,4.33e+08,"TG(18:0_16:0_18:0)","TG"
"TG(54:0)",35400000,20600000,21300000,31300000,25900000,64900000,4.7e+07,71800000,62400000,43100000,"TG(18:0_16:0_20:0)","TG"
"TG(54:1)",3.84e+09,2.05e+09,1.55e+09,3.08e+09,2.48e+09,3.79e+09,2.16e+09,4.32e+09,3.92e+09,2.96e+09,"TG(20:0_16:0_18:1)","TG"
"TG(54:11)",91500000,78400000,31200000,51600000,1.15e+08,80100000,1.31e+08,24200000,1.42e+08,73400000,"TG(54:11)","TG"
"TG(54:13)",6.2e+08,4.74e+08,4.85e+08,5.65e+08,6.14e+08,8.29e+08,8.88e+08,8.19e+08,8.99e+08,5.91e+08,"TG(54:13e)","TG"
"TG(54:8)",1.25e+08,2.04e+08,1.68e+08,1.57e+08,1.15e+08,53900000,40200000,51700000,1.45e+08,1.18e+08,"TG(16:1_18:2_20:5)","TG"
"TG(56:3)",6.7e+09,6.56e+09,4.76e+09,1.68e+10,6.95e+09,1.44e+10,4.12e+09,5.46e+09,5.78e+09,1.52e+10,"TG(20:1_18:1_18:1)","TG"
"TG(58:2)",3.15e+08,1.3e+08,1.21e+08,2.71e+08,2.04e+08,5.46e+08,4e+08,5.59e+08,4.36e+08,3.02e+08,"TG(18:1_18:1_22:0)","TG"
"TG(58:4)",2.48e+09,2.29e+09,1.34e+09,2.46e+09,1.99e+09,3.2e+09,1.11e+09,2.76e+09,1.98e+09,2.23e+09,"TG(18:1_18:2_22:1)","TG"
"TG(60:12)",7.09e+09,8.56e+09,5.91e+09,7.5e+09,9.59e+09,5.85e+09,5.57e+09,7.06e+09,9.18e+09,1.34e+10,"TG(16:0_22:6_22:6)","TG"
"TG(60:7)",2.67e+09,2.24e+09,2.32e+09,3.63e+09,3.18e+09,2.38e+09,1.94e+09,1.93e+09,1.8e+09,2.26e+09,"TG(20:1_18:1_22:5)","TG"
"TG(60:9)",1.29e+09,1.21e+09,1.28e+09,1.44e+09,1.47e+09,2.15e+09,2.13e+09,1.93e+09,1.97e+09,2.25e+09,"TG(20:1_18:2_22:6)","TG"
"TG(62:10)",2.54e+08,2.18e+08,2.56e+08,2.91e+08,3.14e+08,3.85e+08,4.26e+08,4.53e+08,3.22e+08,3.83e+08,"TG(18:1_22:4_22:5)","TG"
"TG(62:11)",6.25e+08,5.02e+08,6.46e+08,7.47e+08,7.76e+08,9.77e+08,6.81e+08,8.14e+08,8.39e+08,9.8e+08,"TG(18:1_22:4_22:6)","TG"
"TG(62:12)",1.88e+09,1.97e+09,1.95e+09,2.17e+09,1.17e+09,2.01e+09,1.89e+09,2.75e+08,6.82e+08,1.41e+09,"TG(18:1_22:5_22:6)","TG"
"TG(62:13)",29800000,1.35e+08,97100000,23500000,1.59e+08,15500000,1067187.341,43100000,76400000,2.23e+08,"TG(62:13)","TG"
"TG(62:8)",4.29e+08,4.26e+08,4.93e+08,4.39e+08,4.44e+08,4.43e+08,5.08e+08,1.47e+08,1.32e+08,3.75e+08,"TG(20:1e_20:1_22:6)","TG"
"TG(64:10)",9554389.288,1746119.309,16700000,42100000,20400000,74200000,83300000,76800000,47900000,63300000,"TG(24:2_18:2_22:6)","TG"
"TG(64:11)",59900000,53700000,87300000,1.08e+08,1.06e+08,69600000,73800000,64300000,48200000,73600000,"TG(20:1_22:4_22:6)","TG"
"TG(64:12)",1.16e+08,1.38e+08,1.67e+08,2.19e+08,2.29e+08,1.62e+08,1.46e+08,1.18e+08,1.11e+08,1.52e+08,"TG(20:0_22:6_22:6)","TG"
"TG(64:14)",2.49e+08,2.19e+08,2.58e+08,3.01e+08,3.35e+08,2.63e+08,2.59e+08,2.87e+08,3.54e+08,3.83e+08,"TG(20:2_22:6_22:6)","TG"
"TG(64:15)",1.62e+08,2.31e+08,1.98e+08,2.72e+08,2.79e+08,2.37e+08,2.3e+08,2.47e+08,3.43e+08,4.91e+08,"TG(20:3_22:6_22:6)","TG"
"TG(64:16)",1.33e+08,2.11e+08,1.51e+08,1.91e+08,2.71e+08,1.63e+08,1.97e+08,2.2e+08,4.88e+08,6e+08,"TG(20:4_22:6_22:6)","TG"
"TG(64:17)",42400000,7.4e+07,84800000,5.1e+07,7.3e+07,40900000,54900000,77600000,81700000,2.5e+08,"TG(20:5_22:6_22:6)","TG"
"TG(64:8)",99800000,2.01e+08,1.38e+08,1.51e+08,1.59e+08,1.66e+08,1.87e+08,1.54e+08,1.47e+08,1.49e+08,"TG(20:3e_22:1_22:4)","TG"
"TG(66:17)",58400000,97300000,98900000,95900000,1.3e+08,58500000,18900000,46500000,49600000,2e+08,"TG(22:5_22:6_22:6)","TG"
"TG(66:18)",1.55e+08,1.98e+08,2.31e+08,2e+08,2.49e+08,1.37e+08,93700000,1.62e+08,1.99e+08,5.37e+08,"TG(22:6_22:6_22:6)","TG"
"Cer(32:1)",19800000,22600000,24300000,16900000,2.2e+07,18600000,19500000,22700000,30500000,26200000,"Cer(d18:1_14:0)","Cer"
"Cer(34:2)",1.53e+08,1.25e+08,1.25e+08,1.48e+08,1.34e+08,1.49e+08,1.96e+08,1.69e+08,2.41e+08,2.09e+08,"Cer(d18:2_16:0)","Cer"
"ChE(0:0)",6.57e+09,6.56e+09,4.66e+09,5.56e+09,7.98e+09,1.01e+10,7.06e+09,9e+09,1.15e+10,1.06e+10,"ChE()","ChE"
"ChE(18:1)",1.77e+08,2.17e+08,7.7e+07,1.97e+08,3.19e+08,3.84e+08,1.76e+08,2.86e+08,2.9e+08,4.07e+08,"ChE(18:1)","ChE"
"ChE(18:2)",7.89e+08,7.75e+08,4.94e+08,5.71e+08,9.43e+08,1.03e+09,7.76e+08,1.12e+09,1.46e+09,1.41e+09,"ChE(18:2)","ChE"
"ChE(20:4)",67400000,63900000,56900000,50600000,80500000,3.6e+08,2.89e+08,2.94e+08,3.02e+08,1.79e+08,"ChE(20:4)","ChE"
"ChE(22:6)",7.33e+08,6.07e+08,4.94e+08,5.02e+08,6.83e+08,9.94e+08,9.84e+08,9.73e+08,1.2e+09,1.05e+09,"ChE(22:6)","ChE"
"CL(76:12)",29400000,24700000,14500000,26500000,36100000,49300000,37400000,24700000,26100000,24900000,"CL(18:2_18:2_18:2_22:6)","CL"
"CL(70:4)",1.05e+08,1.37e+08,1.68e+08,1.39e+08,1.54e+08,61900000,61900000,70200000,69300000,42500000,"CL(70:4)","CL"
"CL(74:5)",2.72e+08,3.42e+08,3.06e+08,2.95e+08,2.97e+08,3.32e+08,3.12e+08,2.98e+08,2.75e+08,2.75e+08,"CL(74:5)","CL"
"CL(74:6)",5.13e+09,5.58e+09,5.69e+09,5.09e+09,5.55e+09,8.8e+09,6.87e+09,7.43e+09,9.12e+09,5.16e+09,"CL(74:6)","CL"
"CL(76:5)",50800000,5.7e+07,44300000,48900000,57300000,46500000,42600000,51400000,45600000,41600000,"CL(76:5)","CL"
"CL(76:6)",29300000,49800000,30300000,30900000,3.8e+07,24500000,22100000,32900000,30300000,24200000,"CL(76:6)","CL"
"CL(76:7)",47600000,49800000,45100000,76700000,36900000,26600000,40700000,34400000,24500000,32600000,"CL(76:7)","CL"
"CL(78:10)",1.07e+10,1.11e+10,1.19e+10,1.11e+10,1.19e+10,9.98e+09,1.03e+10,1.1e+10,1.23e+10,1.27e+10,"CL(78:10)","CL"
"CL(78:2)",1.3e+09,1.41e+09,1.72e+09,1.39e+09,1.48e+09,1.6e+09,1.55e+09,1.37e+09,1.4e+09,1.44e+09,"CL(78:2)","CL"
"CL(78:4)",2.37e+08,3.02e+08,2.87e+08,2.7e+08,2.45e+08,2.86e+08,3.02e+08,2.44e+08,2.12e+08,1.74e+08,"CL(78:4)","CL"
"CL(78:6)",1.39e+10,1.49e+10,1.37e+10,1.42e+10,1.47e+10,1.46e+10,1.43e+10,1.55e+10,1.5e+10,1.38e+10,"CL(78:6)","CL"
"CL(78:7)",3.34e+09,3.21e+09,3.17e+09,3.08e+09,3.49e+09,3.6e+09,3.91e+09,3.99e+09,3.8e+09,3.28e+09,"CL(78:7)","CL"
"CL(78:9)",5.28e+09,6.03e+09,5.69e+09,5.61e+09,5.82e+09,5.26e+09,5.42e+09,4.68e+09,4.39e+09,3.93e+09,"CL(78:9)","CL"
"CL(80:10)",35600000,39600000,29400000,26100000,33100000,27900000,27800000,26900000,32800000,37800000,"CL(80:10)","CL"
"CL(80:11)",54600000,74900000,58100000,48400000,66900000,55200000,61100000,61600000,62300000,66300000,"CL(80:11)","CL"
"CL(80:4)",14700000,18300000,12200000,14200000,16100000,17500000,19800000,18400000,17600000,20200000,"CL(80:4)","CL"
"CL(80:8)",99500000,90200000,1.02e+08,99500000,1.14e+08,63500000,81400000,80100000,89600000,93500000,"CL(80:8)","CL"
"CL(80:9)",10200000,12300000,20300000,1.9e+07,21700000,21400000,2.3e+07,26300000,1.3e+07,24400000,"CL(80:9)","CL"
"CL(82:10)",9.48e+09,8.64e+09,9e+09,8.69e+09,9.04e+09,6.44e+09,7.36e+09,8.36e+09,9.14e+09,1.04e+10,"CL(82:10)","CL"
"CL(82:11)",1651326.061,3303999.197,236711.4328,2159642.82,2133250.676,236711.4328,236711.4328,1727875.771,2235002.417,2636156.032,"CL(82:11)","CL"
"CL(82:12)",2.11e+09,2.27e+09,1.89e+09,2.18e+09,1.99e+09,1.76e+09,1.74e+09,1.51e+09,2.1e+09,1.99e+09,"CL(82:12)","CL"
"CL(82:13)",29600000,19300000,11600000,26500000,12300000,27300000,21700000,21700000,22200000,14400000,"CL(82:13)","CL"
"CL(82:7)",1.79e+08,1.58e+08,1.64e+08,1.84e+08,1.81e+08,1.01e+08,1.11e+08,1.19e+08,1.34e+08,1.61e+08,"CL(82:7)","CL"
"CL(86:14)",89600000,9.9e+07,81500000,70300000,82700000,1.91e+08,1.86e+08,1.24e+08,1.36e+08,93700000,"CL(86:14)","CL"
"CL(86:9)",2.68e+08,3.09e+08,2.88e+08,2.63e+08,2.81e+08,2.37e+08,2.38e+08,2.74e+08,2.78e+08,3.32e+08,"CL(86:9)","CL"
"DG(26:2)",54400000,86700000,6.3e+07,8e+07,87100000,20900000,3.8e+07,59400000,89900000,1.4e+08,"DG(26:2e)","DG"
"DG(26:4)",1.29e+08,8.9e+07,46400000,86300000,83400000,2.16e+08,1.39e+08,1.57e+08,1.68e+08,1.89e+08,"DG(26:4e)","DG"
"DG(28:0)",2.97e+08,4.38e+08,3.44e+08,3.88e+08,4.75e+08,2.01e+08,1.75e+08,1.79e+08,3.08e+08,3.73e+08,"DG(28:0e)","DG"
"DG(30:1)",1.25e+09,1.53e+09,1.18e+09,1.46e+09,1.47e+09,8.83e+08,6.68e+08,9.66e+08,1.15e+09,1.16e+09,"DG(30:1e)","DG"
"DG(30:2)",4.61e+08,6.54e+08,5.59e+08,6.38e+08,6.47e+08,1.72e+08,2.41e+08,1.72e+08,3.08e+08,4.54e+08,"DG(30:2e)","DG"
"DG(30:3)",2.97e+08,4.38e+08,3.44e+08,3.88e+08,4.75e+08,2.01e+08,1.75e+08,1.79e+08,3.08e+08,3.73e+08,"DG(30:3e)","DG"
"DG(34:5)",6.11e+09,6.79e+09,5.87e+09,7.06e+09,6.16e+09,4.16e+09,2.73e+09,2.81e+09,3.42e+09,3.56e+09,"DG(34:5e)","DG"
"DG(38:7)",1.77e+09,1.85e+09,1.35e+09,1.69e+09,1.91e+09,1.47e+09,1.23e+09,1.38e+09,1.74e+09,1.99e+09,"DG(38:7e)","DG"
"DG(38:8)",3.39e+08,4.09e+08,3.5e+08,4.8e+08,3.12e+08,2.59e+08,1.01e+09,2.43e+08,2.73e+08,4.53e+08,"DG(38:8e)","DG"
"LPC(14:0)",68400000,1.32e+08,98800000,96600000,77700000,75900000,71800000,58400000,79900000,56800000,"LPC(14:0)","LPC"
"LPC(20:3)",2.2e+09,3.23e+09,2.79e+09,2.43e+09,2.42e+09,1.31e+09,2.66e+09,2.03e+09,1.82e+09,2.5e+09,"LPC(20:3)","LPC"
"LPC(20:4)",2.18e+09,3.29e+09,3.38e+09,2.43e+09,2.17e+09,2.74e+09,2.45e+09,2.11e+09,3.03e+09,1.89e+09,"LPC(20:4)","LPC"
"LPC(20:5)",1.54e+08,2.97e+08,1.84e+08,2.04e+08,1.29e+08,6.5e+07,92300000,69600000,1.06e+08,9.8e+07,"LPC(20:5)","LPC"
"LPC(22:0)",2.34e+08,3.42e+08,3.43e+08,2.94e+08,2.8e+08,5.32e+08,4.87e+08,3.67e+08,4.03e+08,3.2e+08,"LPC(22:0)","LPC"
"LPC(22:1)",39500000,4.6e+07,55200000,42900000,35800000,90400000,72100000,57100000,59200000,37400000,"LPC(22:1)","LPC"
"LPC(22:4)",70800000,76200000,8.2e+07,69800000,64200000,74300000,67600000,45300000,71700000,46500000,"LPC(22:4)","LPC"
"LPC(22:5)",1.2e+08,1.74e+08,1.45e+08,1.13e+08,1.16e+08,75600000,66200000,55900000,1.05e+08,88700000,"LPC(22:5)","LPC"
"LPC(22:6)",2.95e+09,4.02e+09,3.86e+09,3.15e+09,3.19e+09,3.24e+09,2.54e+09,2.42e+09,3.81e+09,2.93e+09,"LPC(22:6)","LPC"
"LPC(24:0)",3.56e+08,4.58e+08,4.21e+08,4.05e+08,4.13e+08,7.2e+08,6.01e+08,5.4e+08,5.76e+08,4.05e+08,"LPC(24:0)","LPC"
"LPC(24:1)",1.1e+08,1.47e+08,1.55e+08,1.33e+08,1.23e+08,2.39e+08,2.72e+08,1.87e+08,2.22e+08,1.59e+08,"LPC(24:1)","LPC"
"LPC(24:2)",13800000,10800000,18600000,13100000,6682891.936,38500000,3.3e+07,21600000,2.2e+07,14200000,"LPC(24:2)","LPC"
"LPE(16:0)",1.32e+09,1.51e+09,1.87e+09,1.62e+09,1.24e+09,1.13e+09,9.75e+08,7.92e+08,1.02e+09,9.98e+08,"LPE(16:0)","LPE"
"LPE(20:1)",39200000,47300000,52800000,75500000,32200000,33300000,26800000,17600000,16700000,17400000,"LPE(20:1)","LPE"
"LPE(20:5)",19200000,31100000,3.2e+07,23800000,16200000,19400000,16800000,12500000,22600000,20700000,"LPE(20:5)","LPE"
"LPE(22:4)",15400000,18700000,23900000,16900000,2e+07,34900000,28500000,26100000,28300000,19100000,"LPE(22:4)","LPE"
"LPE(22:5)",17300000,24700000,25700000,23300000,23300000,18500000,21500000,20300000,22300000,20300000,"LPE(22:5)","LPE"
"LPE(22:6)",1.16e+09,1.44e+09,1.52e+09,1.31e+09,1.21e+09,7.61e+08,9.77e+08,9.44e+08,1.27e+09,1.11e+09,"LPE(22:6)","LPE"
"LPG(16:0)",17600000,21700000,18700000,17800000,1.9e+07,10400000,11500000,8010233.537,14500000,16100000,"LPG(16:0)","LPG"
"LPG(18:0)",33200000,50900000,57400000,47400000,35900000,48100000,78800000,40800000,63500000,7.8e+07,"LPG(18:0)","LPG"
