"PA(22:6)",191347394.0205,190147392.6445,294661103.3195,291363187.105,263168621.393,259312967.133,139756474.171,129693980.09,235376181.0555,256435847.143
"PA(24:1)",73500000,1.01e+08,1.28e+08,119500000,122500000,121500000,8e+07,65500000,66500000,7.6e+07
"PC(10:3)",7100000,3327866.579,2687895.8615,3075977.8655,1265423.2735,1757190.513,7350000,7250000,2835028.331,3611044.911
"PC(12:0)",3424876.6475,1949982.484,2602826.5385,3825674.247,2657332.983,2350003.5675,3527682.6905,3706767.211,3563586.576,4150877.794
"PC(12:2)",319500000,293500000,302500000,277500000,2.58e+08,266500000,3.05e+08,332500000,378500000,3.81e+08
"PC(12:3)",1331486.5465,1875500.9885,1853044.9375,2275141.0885,1712310.491,1710398.635,849189.4605,2036741.59,1762297.26,2631233.17
"PC(14:0)",12395250000,11568650000,12568900000,12959150000,12071650000,13098550000,12563250000,13530500000,14511250000,14887400000
"PC(14:1)",5.48e+08,4.22e+08,4.65e+08,449500000,4.62e+08,4.13e+08,517500000,388500000,408500000,399500000
"PC(14:2)",2630273.057,1797208.0525,2239802.5575,1643439.4635,2316780.5845,2272077.813,2586449.3655,1325581.2445,1512468.8115,1067373.6705
"PC(14:3)",119989412.815,145954884.803,130815687.958,152400000,142341242.9265,156785619.056,120718111.4425,131706927.9515,138732437.2355,146205030.8575
"PC(14:4)",13226557.717,14576557.717,13789313.811,19476794.6235,16132788.585,12976557.717,13111849.298,15026557.717,11676557.717,11326557.717
"PC(16:0)",185247117313.977,204541933397.078,228494789671.238,220141010734.7,206665216926.613,214456085074.814,203426161306.165,190533221895.492,192355653246.116,202561131173.458
"PC(16:1)",25484700000,13341900000,16929100000,17327500000,13444750000,17048650000,24230250000,19139200000,22923650000,20821550000
"PC(16:2)",44750000,24200000,28100000,27700000,26350000,51600000,79100000,50800000,58350000,60750000
"PC(18:0)",208106150000,222153217731.705,238879300000,219965650000,212662600800.432,220600961958.24,218285050000,216285650000,228215250000,246055330568.059
"PC(18:1)",102800700131.479,96634125703.4265,102412309009.51,102295955866.592,97387494978.7815,102414504997.348,102231680425.101,94159227405.898,94256778512.8945,94995766605.2125
"PC(18:2)",58208241826.774,76524788104.5855,89735147713.972,84508269932.684,77709332858.997,79115007339.456,67883257779.167,60362648201.8625,65454926057.1205,70442322261.2385
"PC(18:3)",4193678253.796,2924500000,3806600000,3448503244.0825,3169996793.842,3599606543.687,4257407686.935,4137828913.869,3688329827.091,4064586669.0215
"PC(18:4)",57850000,39402953.0595,54100000,49705181.182,34416228.6965,42450000,67050000,43150000,58950000,67400000
"PC(20:0)",5388821589.6845,3865567615.1205,4504137811.483,4726128723.2005,4340950000,4286747700.6365,4895357247.247,4319267828.0375,4923931324.618,4204918935.541
"PC(20:1)",2344800000,2120500000,2471050000,2232600000,2248250000,2137600000,2365100000,2385300000,2312050000,2126100000
"PC(20:2)",112684253.727,80378058.0925,110667106.115,97810411.7265,100608309.47,93981443.5715,90006632.1535,91721353.454,101362144.9445,84039832.593
"PC(20:3)",79535294288.067,96604680030.2135,100787454091.913,89681216731.665,90465286669.3115,93039425853.1405,84951066545.7005,86792538224.4065,90995685043.332,98695257837.0785
"PC(20:4)",34855613422.62,29033847996.806,32262964747.3555,30494748951.1775,29451817414.097,32168241533.174,35209271039.8985,32940172130.9015,33384669531.5315,31404591724.575
"PC(20:5)",24362812675.74,38435739119.2395,48598626436.732,44726030216.657,40533690224.4755,41214244286.2135,34664936755.7875,31225241963.2175,32467426699.9975,37566331659.069
"PC(22:0)",62900000,44600000,48700000,54400000,54650000,44399378.1345,61600000,60800000,51300000,49450000
"PC(22:1)",115350000,129400000,113850000,130900000,140600000,115100000,95650000,102600000,102500000,93350000
"PC(22:2)",18350000,9350000,15950000,13550000,10850000,9e+06,16750000,17900000,16700000,13800000
"PC(22:3)",9e+07,70500000,8e+07,85500000,86500000,6.9e+07,87500000,8.3e+07,73500000,6.3e+07
