"gene","R_log2FC_avg","R_n","R_up_pct","R_down_pct","P_log2FC_avg","P_n","P_up_pct","P_down_pct","P_R","p_value"
"PLA2G4D",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.00287620408962,14,0.928571428571429,0,-0.366506237952024,0.182382618073462
"PLA2G4A",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.00287620408962,14,0.928571428571429,0,-0.366506237952024,0.182382618073462
"PLA2G6",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.00287620408962,14,0.928571428571429,0,-0.366506237952024,0.182382618073462
"PLA2G16",2.1649722565717,23,1,0,1.97897288841715,4,0.75,0,-0.185999368154558,0.84601785912433
"PLA2G4E",2.1649722565717,23,1,0,1.97897288841715,4,0.75,0,-0.185999368154558,0.84601785912433
"PLA2G4F",2.1649722565717,23,1,0,1.97897288841715,4,0.75,0,-0.185999368154558,0.84601785912433
"PLA2G4D",2.1649722565717,23,1,0,1.97897288841715,4,0.75,0,-0.185999368154558,0.84601785912433
"PLA2G4A",2.1649722565717,23,1,0,1.97897288841715,4,0.75,0,-0.185999368154558,0.84601785912433
"PLA2G6",2.1649722565717,23,1,0,1.97897288841715,4,0.75,0,-0.185999368154558,0.84601785912433
"PLA2G16",2.1649722565717,23,1,0,1.00287620408962,14,0.928571428571429,0,-1.16209605248208,8.61730037584225e-07
"PLA2G4E",2.1649722565717,23,1,0,1.00287620408962,14,0.928571428571429,0,-1.16209605248208,8.61730037584225e-07
"PLA2G4F",2.1649722565717,23,1,0,1.00287620408962,14,0.928571428571429,0,-1.16209605248208,8.61730037584225e-07
"PLA2G4D",2.1649722565717,23,1,0,1.00287620408962,14,0.928571428571429,0,-1.16209605248208,8.61730037584225e-07
"PLA2G4A",2.1649722565717,23,1,0,1.00287620408962,14,0.928571428571429,0,-1.16209605248208,8.61730037584225e-07
"PLA2G6",2.1649722565717,23,1,0,1.00287620408962,14,0.928571428571429,0,-1.16209605248208,8.61730037584225e-07
"MGLL",0.0382749457316591,7,0.142857142857143,0.142857142857143,0.706075225015656,22,0.681818181818182,0,0.667800279283997,0.00955325587886098
"MGLL",0.0382749457316591,7,0.142857142857143,0.142857142857143,1.00287620408962,14,0.928571428571429,0,0.964601258357964,0.000860073120018242
"MOGAT1",0.0382749457316591,7,0.142857142857143,0.142857142857143,0.334608566447676,39,0.384615384615385,0.0512820512820513,0.296333620716017,0.221082479231753
"MOGAT3",0.0382749457316591,7,0.142857142857143,0.142857142857143,0.334608566447676,39,0.384615384615385,0.0512820512820513,0.296333620716017,0.221082479231753
"MOGAT2",0.0382749457316591,7,0.142857142857143,0.142857142857143,0.334608566447676,39,0.384615384615385,0.0512820512820513,0.296333620716017,0.221082479231753
"CLPS",0.027338939814677,57,0.0701754385964912,0.105263157894737,0.334608566447676,39,0.384615384615385,0.0512820512820513,0.307269626632999,0.0653583901783575
"PNLIP",0.027338939814677,57,0.0701754385964912,0.105263157894737,0.334608566447676,39,0.384615384615385,0.0512820512820513,0.307269626632999,0.0653583901783575
"CLPS",0.027338939814677,57,0.0701754385964912,0.105263157894737,1.00287620408962,14,0.928571428571429,0,0.975537264274946,1.05194711604661e-05
"PNLIP",0.027338939814677,57,0.0701754385964912,0.105263157894737,1.00287620408962,14,0.928571428571429,0,0.975537264274946,1.05194711604661e-05
"CLPS",0.334608566447676,39,0.384615384615385,0.0512820512820513,0.0382749457316591,7,0.142857142857143,0.142857142857143,-0.296333620716017,0.221082479231753
"PNLIP",0.334608566447676,39,0.384615384615385,0.0512820512820513,0.0382749457316591,7,0.142857142857143,0.142857142857143,-0.296333620716017,0.221082479231753
"CLPS",0.334608566447676,39,0.384615384615385,0.0512820512820513,1.00287620408962,14,0.928571428571429,0,0.668267637641947,0.0031862896238096
"PNLIP",0.334608566447676,39,0.384615384615385,0.0512820512820513,1.00287620408962,14,0.928571428571429,0,0.668267637641947,0.0031862896238096
"PLD4",1.36938244204165,33,0.727272727272727,0.0909090909090909,2.75733130166256,6,1,0,1.38794885962091,0.0846652180598643
"PLD6",1.36938244204165,33,0.727272727272727,0.0909090909090909,2.75733130166256,6,1,0,1.38794885962091,0.0846652180598643
"PLD3",1.36938244204165,33,0.727272727272727,0.0909090909090909,2.75733130166256,6,1,0,1.38794885962091,0.0846652180598643
"PLD1",1.36938244204165,33,0.727272727272727,0.0909090909090909,2.75733130166256,6,1,0,1.38794885962091,0.0846652180598643
"PLD2",1.36938244204165,33,0.727272727272727,0.0909090909090909,2.75733130166256,6,1,0,1.38794885962091,0.0846652180598643
"PLA2G4E",1.1783712549922,15,0.533333333333333,0.133333333333333,1.00287620408962,14,0.928571428571429,0,-0.175495050902579,0.667306010860723
"PLA2G4F",1.1783712549922,15,0.533333333333333,0.133333333333333,1.00287620408962,14,0.928571428571429,0,-0.175495050902579,0.667306010860723
"PLA2G4D",1.1783712549922,15,0.533333333333333,0.133333333333333,1.00287620408962,14,0.928571428571429,0,-0.175495050902579,0.667306010860723
"PLA2G4A",1.1783712549922,15,0.533333333333333,0.133333333333333,1.00287620408962,14,0.928571428571429,0,-0.175495050902579,0.667306010860723
"PLA2G4E",1.1783712549922,15,0.533333333333333,0.133333333333333,1.00287620408962,14,0.928571428571429,0,-0.175495050902579,0.667306010860723
"PLA2G4F",1.1783712549922,15,0.533333333333333,0.133333333333333,1.00287620408962,14,0.928571428571429,0,-0.175495050902579,0.667306010860723
"PLA2G4D",1.1783712549922,15,0.533333333333333,0.133333333333333,1.00287620408962,14,0.928571428571429,0,-0.175495050902579,0.667306010860723
"PLA2G4A",1.1783712549922,15,0.533333333333333,0.133333333333333,1.00287620408962,14,0.928571428571429,0,-0.175495050902579,0.667306010860723
"PLA2G4E",2.1649722565717,23,1,0,1.97897288841715,4,0.75,0,-0.185999368154558,0.84601785912433
"PLA2G4F",2.1649722565717,23,1,0,1.97897288841715,4,0.75,0,-0.185999368154558,0.84601785912433
"PLA2G4D",2.1649722565717,23,1,0,1.97897288841715,4,0.75,0,-0.185999368154558,0.84601785912433
"PLA2G4A",2.1649722565717,23,1,0,1.97897288841715,4,0.75,0,-0.185999368154558,0.84601785912433
"PLA2G4E",2.1649722565717,23,1,0,1.00287620408962,14,0.928571428571429,0,-1.16209605248208,8.61730037584225e-07
"PLA2G4F",2.1649722565717,23,1,0,1.00287620408962,14,0.928571428571429,0,-1.16209605248208,8.61730037584225e-07
"PLA2G4D",2.1649722565717,23,1,0,1.00287620408962,14,0.928571428571429,0,-1.16209605248208,8.61730037584225e-07
"PLA2G4A",2.1649722565717,23,1,0,1.00287620408962,14,0.928571428571429,0,-1.16209605248208,8.61730037584225e-07
"PLA2G4E",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.1783712549922,15,0.533333333333333,0.133333333333333,-0.191011187049445,0.665824407130466
"PLA2G4F",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.1783712549922,15,0.533333333333333,0.133333333333333,-0.191011187049445,0.665824407130466
"PLA2G4D",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.1783712549922,15,0.533333333333333,0.133333333333333,-0.191011187049445,0.665824407130466
"PLA2G4A",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.1783712549922,15,0.533333333333333,0.133333333333333,-0.191011187049445,0.665824407130466
"PLA2G4E",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.00287620408962,14,0.928571428571429,0,-0.366506237952024,0.182382618073462
"PLA2G4F",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.00287620408962,14,0.928571428571429,0,-0.366506237952024,0.182382618073462
"PLA2G4D",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.00287620408962,14,0.928571428571429,0,-0.366506237952024,0.182382618073462
"PLA2G4A",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.00287620408962,14,0.928571428571429,0,-0.366506237952024,0.182382618073462
"PLA2G4E",3.00447737062794,6,1,0,1.00287620408962,14,0.928571428571429,0,-2.00160116653832,0.00571516703305138
"PLA2G4D",3.00447737062794,6,1,0,1.00287620408962,14,0.928571428571429,0,-2.00160116653832,0.00571516703305138
"ENPP6",1.1783712549922,15,0.533333333333333,0.133333333333333,0.0382749457316591,7,0.142857142857143,0.142857142857143,-1.14009630926054,0.0125194935275339
"LIPJ",0.027338939814677,57,0.0701754385964912,0.105263157894737,0.334608566447676,39,0.384615384615385,0.0512820512820513,0.307269626632999,0.0653583901783575
"LIPM",0.027338939814677,57,0.0701754385964912,0.105263157894737,0.334608566447676,39,0.384615384615385,0.0512820512820513,0.307269626632999,0.0653583901783575
"LIPK",0.027338939814677,57,0.0701754385964912,0.105263157894737,0.334608566447676,39,0.384615384615385,0.0512820512820513,0.307269626632999,0.0653583901783575
"LIPN",0.027338939814677,57,0.0701754385964912,0.105263157894737,0.334608566447676,39,0.384615384615385,0.0512820512820513,0.307269626632999,0.0653583901783575
"LIPJ",0.027338939814677,57,0.0701754385964912,0.105263157894737,0.706075225015656,22,0.681818181818182,0,0.678736285200979,8.00343005603136e-05
"LIPM",0.027338939814677,57,0.0701754385964912,0.105263157894737,0.706075225015656,22,0.681818181818182,0,0.678736285200979,8.00343005603136e-05
"LIPK",0.027338939814677,57,0.0701754385964912,0.105263157894737,0.706075225015656,22,0.681818181818182,0,0.678736285200979,8.00343005603136e-05
"LIPN",0.027338939814677,57,0.0701754385964912,0.105263157894737,0.706075225015656,22,0.681818181818182,0,0.678736285200979,8.00343005603136e-05
"PNPLA5",0.027338939814677,57,0.0701754385964912,0.105263157894737,0.334608566447676,39,0.384615384615385,0.0512820512820513,0.307269626632999,0.0653583901783575
"PNPLA5",0.027338939814677,57,0.0701754385964912,0.105263157894737,1.00287620408962,14,0.928571428571429,0,0.975537264274946,1.05194711604661e-05
"PLB1",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.1783712549922,15,0.533333333333333,0.133333333333333,-0.191011187049445,0.665824407130466
"PLB1",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.00287620408962,14,0.928571428571429,0,-0.366506237952024,0.182382618073462
"ALDH3A2",1.06503925560294,1,1,0,1.00591344007632,1,1,0,-0.0591258155266239,NA
"AWAT2",0.0382749457316591,7,0.142857142857143,0.142857142857143,0.334608566447676,39,0.384615384615385,0.0512820512820513,0.296333620716017,0.221082479231753
"SGMS2",1.36938244204165,33,0.727272727272727,0.0909090909090909,0.334608566447676,39,0.384615384615385,0.0512820512820513,-1.03477387559397,0.00037496917313234
"FABP4",0.334608566447676,39,0.384615384615385,0.0512820512820513,0.0382749457316591,7,0.142857142857143,0.142857142857143,-0.296333620716017,0.221082479231753
"LIPE",0.334608566447676,39,0.384615384615385,0.0512820512820513,0.0382749457316591,7,0.142857142857143,0.142857142857143,-0.296333620716017,0.221082479231753
"FABP4",0.334608566447676,39,0.384615384615385,0.0512820512820513,1.00287620408962,14,0.928571428571429,0,0.668267637641947,0.0031862896238096
"LIPE",0.334608566447676,39,0.384615384615385,0.0512820512820513,1.00287620408962,14,0.928571428571429,0,0.668267637641947,0.0031862896238096
"FABP4",0.027338939814677,57,0.0701754385964912,0.105263157894737,0.334608566447676,39,0.384615384615385,0.0512820512820513,0.307269626632999,0.0653583901783575
"LIPE",0.027338939814677,57,0.0701754385964912,0.105263157894737,0.334608566447676,39,0.384615384615385,0.0512820512820513,0.307269626632999,0.0653583901783575
"FABP4",0.027338939814677,57,0.0701754385964912,0.105263157894737,1.00287620408962,14,0.928571428571429,0,0.975537264274946,1.05194711604661e-05
"LIPE",0.027338939814677,57,0.0701754385964912,0.105263157894737,1.00287620408962,14,0.928571428571429,0,0.975537264274946,1.05194711604661e-05
"DAGLB",0.334608566447676,39,0.384615384615385,0.0512820512820513,0.0382749457316591,7,0.142857142857143,0.142857142857143,-0.296333620716017,0.221082479231753
"DAGLA",0.334608566447676,39,0.384615384615385,0.0512820512820513,0.0382749457316591,7,0.142857142857143,0.142857142857143,-0.296333620716017,0.221082479231753
"DAGLB",0.334608566447676,39,0.384615384615385,0.0512820512820513,0.706075225015656,22,0.681818181818182,0,0.37146665856798,0.0759643818149151
"DAGLA",0.334608566447676,39,0.384615384615385,0.0512820512820513,0.706075225015656,22,0.681818181818182,0,0.37146665856798,0.0759643818149151
"PLA2R1",2.75733130166256,6,1,0,1.00287620408962,14,0.928571428571429,0,-1.75445509757293,0.040022871567081
"PLA2G2D",2.75733130166256,6,1,0,1.00287620408962,14,0.928571428571429,0,-1.75445509757293,0.040022871567081
"PLA2G2E",2.75733130166256,6,1,0,1.00287620408962,14,0.928571428571429,0,-1.75445509757293,0.040022871567081
"PLA2G3",2.75733130166256,6,1,0,1.00287620408962,14,0.928571428571429,0,-1.75445509757293,0.040022871567081
"PLA2G1B",2.75733130166256,6,1,0,1.00287620408962,14,0.928571428571429,0,-1.75445509757293,0.040022871567081
"PLA2G2A",2.75733130166256,6,1,0,1.00287620408962,14,0.928571428571429,0,-1.75445509757293,0.040022871567081
"PLA2G5",2.75733130166256,6,1,0,1.00287620408962,14,0.928571428571429,0,-1.75445509757293,0.040022871567081
"PLA2G2F",2.75733130166256,6,1,0,1.00287620408962,14,0.928571428571429,0,-1.75445509757293,0.040022871567081
"PLA2G12A",2.75733130166256,6,1,0,1.00287620408962,14,0.928571428571429,0,-1.75445509757293,0.040022871567081
"PLA2G10",2.75733130166256,6,1,0,1.00287620408962,14,0.928571428571429,0,-1.75445509757293,0.040022871567081
"PLA2R1",2.03456344407913,7,0.714285714285714,0,1.00287620408962,14,0.928571428571429,0,-1.03168723998951,0.160132504040802
"PLA2G2D",2.03456344407913,7,0.714285714285714,0,1.00287620408962,14,0.928571428571429,0,-1.03168723998951,0.160132504040802
"PLA2G2E",2.03456344407913,7,0.714285714285714,0,1.00287620408962,14,0.928571428571429,0,-1.03168723998951,0.160132504040802
"PLA2G1B",2.03456344407913,7,0.714285714285714,0,1.00287620408962,14,0.928571428571429,0,-1.03168723998951,0.160132504040802
"PLA2G2A",2.03456344407913,7,0.714285714285714,0,1.00287620408962,14,0.928571428571429,0,-1.03168723998951,0.160132504040802
"PLA2G5",2.03456344407913,7,0.714285714285714,0,1.00287620408962,14,0.928571428571429,0,-1.03168723998951,0.160132504040802
"PLA2G2F",2.03456344407913,7,0.714285714285714,0,1.00287620408962,14,0.928571428571429,0,-1.03168723998951,0.160132504040802
"PLA2G12A",2.03456344407913,7,0.714285714285714,0,1.00287620408962,14,0.928571428571429,0,-1.03168723998951,0.160132504040802
"PLA2G10",2.03456344407913,7,0.714285714285714,0,1.00287620408962,14,0.928571428571429,0,-1.03168723998951,0.160132504040802
"PLA2R1",3.00447737062794,6,1,0,1.00287620408962,14,0.928571428571429,0,-2.00160116653832,0.00571516703305138
"PLA2G2D",3.00447737062794,6,1,0,1.00287620408962,14,0.928571428571429,0,-2.00160116653832,0.00571516703305138
"PLA2G2E",3.00447737062794,6,1,0,1.00287620408962,14,0.928571428571429,0,-2.00160116653832,0.00571516703305138
"PLA2G1B",3.00447737062794,6,1,0,1.00287620408962,14,0.928571428571429,0,-2.00160116653832,0.00571516703305138
"PLA2G2A",3.00447737062794,6,1,0,1.00287620408962,14,0.928571428571429,0,-2.00160116653832,0.00571516703305138
"PLA2G5",3.00447737062794,6,1,0,1.00287620408962,14,0.928571428571429,0,-2.00160116653832,0.00571516703305138
"PLA2G2F",3.00447737062794,6,1,0,1.00287620408962,14,0.928571428571429,0,-2.00160116653832,0.00571516703305138
"PLA2G12A",3.00447737062794,6,1,0,1.00287620408962,14,0.928571428571429,0,-2.00160116653832,0.00571516703305138
"PLA2G10",3.00447737062794,6,1,0,1.00287620408962,14,0.928571428571429,0,-2.00160116653832,0.00571516703305138
"PLA2R1",2.1649722565717,23,1,0,1.97897288841715,4,0.75,0,-0.185999368154558,0.84601785912433
"PLA2G2D",2.1649722565717,23,1,0,1.97897288841715,4,0.75,0,-0.185999368154558,0.84601785912433
"PLA2G2E",2.1649722565717,23,1,0,1.97897288841715,4,0.75,0,-0.185999368154558,0.84601785912433
"PLA2G3",2.1649722565717,23,1,0,1.97897288841715,4,0.75,0,-0.185999368154558,0.84601785912433
"PLA2G1B",2.1649722565717,23,1,0,1.97897288841715,4,0.75,0,-0.185999368154558,0.84601785912433
"PLA2G2A",2.1649722565717,23,1,0,1.97897288841715,4,0.75,0,-0.185999368154558,0.84601785912433
"PLA2G5",2.1649722565717,23,1,0,1.97897288841715,4,0.75,0,-0.185999368154558,0.84601785912433
"PLA2G2F",2.1649722565717,23,1,0,1.97897288841715,4,0.75,0,-0.185999368154558,0.84601785912433
"PLA2G12A",2.1649722565717,23,1,0,1.97897288841715,4,0.75,0,-0.185999368154558,0.84601785912433
"PLA2G10",2.1649722565717,23,1,0,1.97897288841715,4,0.75,0,-0.185999368154558,0.84601785912433
"PLA2R1",2.1649722565717,23,1,0,1.00287620408962,14,0.928571428571429,0,-1.16209605248208,8.61730037584225e-07
"PLA2G2D",2.1649722565717,23,1,0,1.00287620408962,14,0.928571428571429,0,-1.16209605248208,8.61730037584225e-07
"PLA2G2E",2.1649722565717,23,1,0,1.00287620408962,14,0.928571428571429,0,-1.16209605248208,8.61730037584225e-07
"PLA2G3",2.1649722565717,23,1,0,1.00287620408962,14,0.928571428571429,0,-1.16209605248208,8.61730037584225e-07
"PLA2G1B",2.1649722565717,23,1,0,1.00287620408962,14,0.928571428571429,0,-1.16209605248208,8.61730037584225e-07
"PLA2G2A",2.1649722565717,23,1,0,1.00287620408962,14,0.928571428571429,0,-1.16209605248208,8.61730037584225e-07
"PLA2G5",2.1649722565717,23,1,0,1.00287620408962,14,0.928571428571429,0,-1.16209605248208,8.61730037584225e-07
"PLA2G2F",2.1649722565717,23,1,0,1.00287620408962,14,0.928571428571429,0,-1.16209605248208,8.61730037584225e-07
"PLA2G12A",2.1649722565717,23,1,0,1.00287620408962,14,0.928571428571429,0,-1.16209605248208,8.61730037584225e-07
"PLA2G10",2.1649722565717,23,1,0,1.00287620408962,14,0.928571428571429,0,-1.16209605248208,8.61730037584225e-07
"PLA2R1",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.1783712549922,15,0.533333333333333,0.133333333333333,-0.191011187049445,0.665824407130466
"PLA2G2D",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.1783712549922,15,0.533333333333333,0.133333333333333,-0.191011187049445,0.665824407130466
"PLA2G2E",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.1783712549922,15,0.533333333333333,0.133333333333333,-0.191011187049445,0.665824407130466
"PLA2G3",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.1783712549922,15,0.533333333333333,0.133333333333333,-0.191011187049445,0.665824407130466
"PLA2G1B",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.1783712549922,15,0.533333333333333,0.133333333333333,-0.191011187049445,0.665824407130466
"PLA2G2A",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.1783712549922,15,0.533333333333333,0.133333333333333,-0.191011187049445,0.665824407130466
"PLA2G5",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.1783712549922,15,0.533333333333333,0.133333333333333,-0.191011187049445,0.665824407130466
"PLA2G2F",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.1783712549922,15,0.533333333333333,0.133333333333333,-0.191011187049445,0.665824407130466
"PLA2G12A",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.1783712549922,15,0.533333333333333,0.133333333333333,-0.191011187049445,0.665824407130466
"PLA2G10",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.1783712549922,15,0.533333333333333,0.133333333333333,-0.191011187049445,0.665824407130466
"PLA2R1",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.00287620408962,14,0.928571428571429,0,-0.366506237952024,0.182382618073462
"PLA2G2D",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.00287620408962,14,0.928571428571429,0,-0.366506237952024,0.182382618073462
"PLA2G2E",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.00287620408962,14,0.928571428571429,0,-0.366506237952024,0.182382618073462
"PLA2G3",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.00287620408962,14,0.928571428571429,0,-0.366506237952024,0.182382618073462
"PLA2G1B",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.00287620408962,14,0.928571428571429,0,-0.366506237952024,0.182382618073462
"PLA2G2A",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.00287620408962,14,0.928571428571429,0,-0.366506237952024,0.182382618073462
"PLA2G5",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.00287620408962,14,0.928571428571429,0,-0.366506237952024,0.182382618073462
"PLA2G2F",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.00287620408962,14,0.928571428571429,0,-0.366506237952024,0.182382618073462
"PLA2G12A",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.00287620408962,14,0.928571428571429,0,-0.366506237952024,0.182382618073462
"PLA2G10",1.36938244204165,33,0.727272727272727,0.0909090909090909,1.00287620408962,14,0.928571428571429,0,-0.366506237952024,0.182382618073462
"PIGN",2.1649722565717,23,1,0,0.334608566447676,39,0.384615384615385,0.0512820512820513,-1.83036369012403,7.43845036928775e-15
"PLA2G15",1.1783712549922,15,0.533333333333333,0.133333333333333,1.00287620408962,14,0.928571428571429,0,-0.175495050902579,0.667306010860723
"PISD",2.03456344407913,7,0.714285714285714,0,2.1649722565717,23,1,0,0.130408812492575,0.845172019541629
"PLA2G4F",2.75733130166256,6,1,0,1.00287620408962,14,0.928571428571429,0,-1.75445509757293,0.040022871567081
"PLA2G4D",2.75733130166256,6,1,0,1.00287620408962,14,0.928571428571429,0,-1.75445509757293,0.040022871567081
"PLA2G4F",2.75733130166256,6,1,0,1.00287620408962,14,0.928571428571429,0,-1.75445509757293,0.040022871567081
"PLA2G4D",2.75733130166256,6,1,0,1.00287620408962,14,0.928571428571429,0,-1.75445509757293,0.040022871567081
"PLA2G4F",2.03456344407913,7,0.714285714285714,0,1.00287620408962,14,0.928571428571429,0,-1.03168723998951,0.160132504040802
"PLA2G4D",2.03456344407913,7,0.714285714285714,0,1.00287620408962,14,0.928571428571429,0,-1.03168723998951,0.160132504040802
"PLA2G4A",2.03456344407913,7,0.714285714285714,0,1.00287620408962,14,0.928571428571429,0,-1.03168723998951,0.160132504040802
"PLA2G4F",2.75733130166256,6,1,0,1.00287620408962,14,0.928571428571429,0,-1.75445509757293,0.040022871567081
